204.48.19.85 - - [12/Jul/2021:00:00:23 -0400] "POST /wp-cron.php?doing_wp_cron=1626062423.4551339149475097656250 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626062423.4551339149475097656250" "WordPress/5.7.2; https://angelsonhighstreet.com"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2 HTTP/1.1" 200 10723 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-content/plugins/google-analytics-dashboard-for-wp/assets/js/frontend-gtag.min.js?ver=6.7.0 HTTP/1.1" 200 9354 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.4.1 HTTP/1.1" 200 4484 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-content/plugins/age-gate/public/js/age-gate-public-tab.js?ver=2.15.0 HTTP/1.1" 200 6943 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-content/plugins/age-gate/public/js/age-gate-shortcode.js?ver=2.15.0 HTTP/1.1" 200 8806 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70 HTTP/1.1" 200 3961 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.3.3 HTTP/1.1" 200 46697 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4 HTTP/1.1" 200 34810 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=5.3.0 HTTP/1.1" 200 1522 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4 HTTP/1.1" 200 1417 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=5.3.0 HTTP/1.1" 200 1222 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.3.3 HTTP/1.1" 200 86331 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-includes/js/wp-embed.min.js?ver=5.7.2 HTTP/1.1" 200 1200 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=5.3.0 HTTP/1.1" 200 1475 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.7.2 HTTP/1.1" 200 5142 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-content/uploads/fusion-scripts/250c2b9f76b9189f0607771277c32ada.min.js?ver=3.2.1 HTTP/1.1" 200 122595 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-includes/js/dist/vendor/wp-polyfill-fetch.min.js?ver=3.0.0 HTTP/1.1" 200 3236 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-includes/js/dist/vendor/wp-polyfill-dom-rect.min.js?ver=3.42.0 HTTP/1.1" 200 765 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-includes/js/dist/vendor/wp-polyfill-url.min.js?ver=3.6.4 HTTP/1.1" 200 14074 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "GET /wp-includes/js/dist/vendor/wp-polyfill-formdata.min.js?ver=3.0.12 HTTP/1.1" 200 3234 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
3.234.183.147 - - [12/Jul/2021:00:12:38 -0400] "POST /?wc-ajax=get_refreshed_fragments HTTP/1.1" 200 874 "https://angelsonhighstreet.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/10.0 Safari/602.1"
204.48.19.85 - - [12/Jul/2021:00:13:05 -0400] "POST /wp-cron.php?doing_wp_cron=1626063185.9833030700683593750000 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626063185.9833030700683593750000" "WordPress/5.7.2; https://angelsonhighstreet.com"
54.36.149.16 - - [12/Jul/2021:00:13:05 -0400] "GET /product-category/salves?product_orderby=date&product_count=32 HTTP/1.1" 200 21225 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
204.48.19.85 - - [12/Jul/2021:00:15:08 -0400] "POST /wp-cron.php?doing_wp_cron=1626063308.8556420803070068359375 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626063308.8556420803070068359375" "WordPress/5.7.2; https://angelsonhighstreet.com"
54.36.148.77 - - [12/Jul/2021:00:15:08 -0400] "GET /product-category/salves?product_order=desc&product_orderby=default HTTP/1.1" 200 21467 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
182.176.222.232 - - [12/Jul/2021:00:15:23 -0400] "GET /wp-login.php HTTP/1.1" 200 8108 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
182.176.222.232 - - [12/Jul/2021:00:15:25 -0400] "POST /wp-login.php HTTP/1.1" 200 8236 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
182.176.222.232 - - [12/Jul/2021:00:15:27 -0400] "GET /wp-login.php HTTP/1.1" 200 8108 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
68.183.237.98 - - [12/Jul/2021:00:15:28 -0400] "POST /wp-login.php HTTP/1.1" 200 8937 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.75 Safari/537.36"
182.176.222.232 - - [12/Jul/2021:00:15:29 -0400] "POST /wp-login.php HTTP/1.1" 200 8238 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
182.176.222.232 - - [12/Jul/2021:00:15:31 -0400] "POST /xmlrpc.php HTTP/1.1" 200 5852 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
204.48.19.85 - - [12/Jul/2021:00:16:58 -0400] "POST /wp-cron.php?doing_wp_cron=1626063418.5742189884185791015625 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626063418.5742189884185791015625" "WordPress/5.7.2; https://angelsonhighstreet.com"
54.36.149.27 - - [12/Jul/2021:00:16:58 -0400] "GET /product-category/salves?product_order=desc&product_orderby=popularity HTTP/1.1" 200 21490 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
5.196.91.241 - - [12/Jul/2021:00:17:32 -0400] "POST /wp-login.php HTTP/1.1" 200 8935 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
204.48.19.85 - - [12/Jul/2021:00:18:13 -0400] "POST /wp-cron.php?doing_wp_cron=1626063493.8655090332031250000000 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626063493.8655090332031250000000" "WordPress/5.7.2; https://angelsonhighstreet.com"
159.203.115.159 - - [12/Jul/2021:00:18:13 -0400] "POST /wp-login.php HTTP/1.1" 200 8937 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
54.36.148.237 - - [12/Jul/2021:00:18:49 -0400] "GET /product-category/oils?product_order=asc&product_count=32&product_orderby=name&product_view=list HTTP/1.1" 200 21545 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
204.48.19.85 - - [12/Jul/2021:00:20:44 -0400] "POST /wp-cron.php?doing_wp_cron=1626063644.7887959480285644531250 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626063644.7887959480285644531250" "WordPress/5.7.2; https://angelsonhighstreet.com"
54.36.148.121 - - [12/Jul/2021:00:20:44 -0400] "GET /product-category/oils?product_order=asc&product_count=32&product_view=grid&product_orderby=date HTTP/1.1" 200 21235 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
204.48.19.85 - - [12/Jul/2021:00:22:46 -0400] "POST /wp-cron.php?doing_wp_cron=1626063766.1968181133270263671875 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626063766.1968181133270263671875" "WordPress/5.7.2; https://angelsonhighstreet.com"
54.36.149.81 - - [12/Jul/2021:00:22:46 -0400] "GET /product-category/oils?product_order=asc&product_count=32&product_orderby=rating&product_view=grid HTTP/1.1" 200 21261 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
204.48.19.85 - - [12/Jul/2021:00:24:42 -0400] "POST /wp-cron.php?doing_wp_cron=1626063882.0752940177917480468750 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626063882.0752940177917480468750" "WordPress/5.7.2; https://angelsonhighstreet.com"
54.36.148.127 - - [12/Jul/2021:00:24:41 -0400] "GET /product-category/oils?product_order=asc&product_count=32&product_view=grid&product_orderby=name HTTP/1.1" 200 21254 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
204.48.19.85 - - [12/Jul/2021:00:25:39 -0400] "POST /wp-cron.php?doing_wp_cron=1626063939.3239738941192626953125 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626063939.3239738941192626953125" "WordPress/5.7.2; https://angelsonhighstreet.com"
91.134.248.192 - - [12/Jul/2021:00:25:39 -0400] "POST /wp-login.php HTTP/1.1" 200 8935 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
204.48.19.85 - - [12/Jul/2021:00:26:38 -0400] "POST /wp-cron.php?doing_wp_cron=1626063998.8945438861846923828125 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626063998.8945438861846923828125" "WordPress/5.7.2; https://angelsonhighstreet.com"
54.36.149.104 - - [12/Jul/2021:00:26:38 -0400] "GET /product-category/oils?product_order=asc&product_count=32&product_orderby=rating&product_view=list HTTP/1.1" 200 21526 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
204.48.19.85 - - [12/Jul/2021:00:28:24 -0400] "POST /wp-cron.php?doing_wp_cron=1626064104.3052070140838623046875 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626064104.3052070140838623046875" "WordPress/5.7.2; https://angelsonhighstreet.com"
54.36.148.17 - - [12/Jul/2021:00:28:24 -0400] "GET /product-category/oils?product_order=asc&product_count=48&product_view=list&product_orderby=date HTTP/1.1" 200 21523 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
204.48.19.85 - - [12/Jul/2021:00:29:35 -0400] "POST /wp-cron.php?doing_wp_cron=1626064175.1884889602661132812500 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626064175.1884889602661132812500" "WordPress/5.7.2; https://angelsonhighstreet.com"
93.115.79.6 - - [12/Jul/2021:00:29:35 -0400] "POST /wp-login.php HTTP/1.1" 200 8937 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
185.191.171.40 - - [12/Jul/2021:00:29:56 -0400] "GET /robots.txt HTTP/1.1" 200 6554 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
185.191.171.41 - - [12/Jul/2021:00:29:56 -0400] "GET /product-category/salves?product_count=16&product_orderby=rating HTTP/1.1" 200 21440 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
204.48.19.85 - - [12/Jul/2021:00:30:00 -0400] "POST /wp-cron.php?doing_wp_cron=1626064200.9712378978729248046875 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626064200.9712378978729248046875" "WordPress/5.7.2; https://angelsonhighstreet.com"
185.191.171.15 - - [12/Jul/2021:00:30:00 -0400] "GET /wp-sitemap.xml HTTP/1.1" 200 6578 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
185.191.171.26 - - [12/Jul/2021:00:30:02 -0400] "GET /wp-sitemap-posts-page-1.xml HTTP/1.1" 200 6684 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
185.191.171.2 - - [12/Jul/2021:00:30:03 -0400] "GET /wp-sitemap-posts-product-1.xml HTTP/1.1" 200 6639 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
185.191.171.11 - - [12/Jul/2021:00:30:06 -0400] "GET /wp-sitemap-taxonomies-product_cat-1.xml HTTP/1.1" 200 6542 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
185.191.171.43 - - [12/Jul/2021:00:30:07 -0400] "GET /wp-sitemap-taxonomies-element_category-1.xml HTTP/1.1" 200 6533 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
185.191.171.43 - - [12/Jul/2021:00:30:08 -0400] "GET /wp-sitemap-users-1.xml HTTP/1.1" 200 6535 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
54.36.149.93 - - [12/Jul/2021:00:30:09 -0400] "GET /product-category/oils?product_orderby=price&product_order=asc HTTP/1.1" 200 21213 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
107.150.63.173 - - [12/Jul/2021:00:30:23 -0400] "GET /wp-login.php HTTP/1.1" 200 14174 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
107.150.63.173 - - [12/Jul/2021:00:30:23 -0400] "POST /wp-login.php HTTP/1.1" 200 9227 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
204.48.19.85 - - [12/Jul/2021:00:31:50 -0400] "POST /wp-cron.php?doing_wp_cron=1626064310.0896909236907958984375 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626064310.0896909236907958984375" "WordPress/5.7.2; https://angelsonhighstreet.com"
54.36.149.60 - - [12/Jul/2021:00:31:49 -0400] "GET /product-category/salves?product_orderby=name&product_count=16 HTTP/1.1" 200 21461 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
204.48.19.85 - - [12/Jul/2021:00:32:17 -0400] "POST /wp-cron.php?doing_wp_cron=1626064337.4908280372619628906250 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626064337.4908280372619628906250" "WordPress/5.7.2; https://angelsonhighstreet.com"
58.177.156.100 - - [12/Jul/2021:00:32:17 -0400] "POST /wp-login.php HTTP/1.1" 200 8937 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
204.48.19.85 - - [12/Jul/2021:00:33:06 -0400] "POST /wp-cron.php?doing_wp_cron=1626064386.2212810516357421875000 HTTP/1.1" 200 6350 "https://angelsonhighstreet.com/wp-cron.php?doing_wp_cron=1626064386.2212810516357421875000" "WordPress/5.7.2; https://angelsonhighstreet.com"
138.128.178.194 - - [12/Jul/2021:00:33:06 -0400] "GET /wp-login.php HTTP/1.1" 200 8108 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
138.128.178.194 - - [12/Jul/2021:00:33:06 -0400] "POST /wp-login.php HTTP/1.1" 200 8236 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
